"origin="toronto", destination="New York", duration="10h15m", flight="ACA277", airline="Air Canada", departureTime="February 16, 2023", seats="4, price="$125,
"origin="toronto", destination="Seoul", duration="13h42m", flight="ACA809", airline="Air Canada", departureTime="December 30, 2023", seats="4, price="$125,
"origin="toronto", destination="Amsterdam", duration="7h57m", flight="ACA783", airline="Air Canada", departureTime="September 17, 2023", seats="9, price="$125,
"origin="toronto", destination="Agra", duration="15h12m", flight="ACA274", airline="Air Canada", departureTime="March 12, 2023", seats="4, price="$125,
"origin="toronto", destination="Miami", duration="2h58m", flight="ACA765", airline="Air Canada", departureTime="February 17, 2023", seats="4, price="$125,
"origin="toronto", destination="Osaka", duration="13h43m", flight="ACA166", airline="Air Canada", departureTime="July 16, 2023", seats="2, price="$125,
"origin="toronto", destination="Las Vegas", duration="4h24m", flight="ACA831", airline="Air Canada", departureTime="October 21, 2023", seats="6, price="$125,
"origin="toronto", destination="Shanghai", duration="14h43m", flight="ACA391", airline="Air Canada", departureTime="February 26, 2023", seats="3, price="$125,
"origin="toronto", destination="Barcelona", duration="8h29m", flight="ACA433", airline="Air Canada", departureTime="February 01, 2023", seats="4, price="$125,
"origin="toronto", destination="Los Angeles", duration="4h51m", flight="ACA454", airline="Air Canada", departureTime="October 12, 2023", seats="9, price="$125,
"origin="toronto", destination="Milan", duration="8h46m", flight="ACA345", airline="Air Canada", departureTime="December 23, 2023", seats="4, price="$125,
"origin="toronto", destination="Chennai", duration="17h9m", flight="ACA323", airline="Air Canada", departureTime="March 15, 2023", seats="3, price="$125,
"origin="toronto", destination="Vienna", duration="9h7m", flight="ACA598", airline="Air Canada", departureTime="February 20, 2023", seats="2, price="$125,
"origin="toronto", destination="Johor Bahru", duration="19h8m", flight="ACA408", airline="Air Canada", departureTime="March 27, 2023", seats="8, price="$125,
"origin="toronto", destination="Jaipur", duration="15h9m", flight="ACA697", airline="Air Canada", departureTime="November 30, 2023", seats="3, price="$125,
"origin="toronto", destination="Cancun", duration="3h43m", flight="ACA283", airline="Air Canada", departureTime="July 30, 2023", seats="8, price="$125,
"origin="toronto", destination="Berlin", duration="8h34m", flight="ACA656", airline="Air Canada", departureTime="July 15, 2023", seats="5, price="$125,
"origin="toronto", destination="Cairo", duration="11h58m", flight="ACA537", airline="Air Canada", departureTime="July 12, 2023", seats="9, price="$125,
"origin="toronto", destination="Orlando", duration="2h36m", flight="ACA861", airline="Air Canada", departureTime="January 16, 2023", seats="2, price="$125,
"origin="toronto", destination="Moscow", duration="9h50m", flight="ACA446", airline="Air Canada", departureTime="June 24, 2023", seats="1, price="$125,
"origin="toronto", destination="Venice", duration="9h2m", flight="ACA691", airline="Air Canada", departureTime="September 26, 2023", seats="4, price="$125,
"origin="toronto", destination="Madrid", duration="8h1 minute", flight="ACA463", airline="Air Canada", departureTime="September 10, 2023", seats="6, price="$125,
"origin="toronto", destination="Riyadh", duration="13h44m", flight="ACA652", airline="Air Canada", departureTime="February 26, 2023", seats="9, price="$125,
"origin="toronto", destination="Dublin", duration="7h3m", flight="ACA325", airline="Air Canada", departureTime="May 09, 2023", seats="4, price="$125,
"origin="toronto", destination="Florence", duration="9h4m", flight="ACA945", airline="Air Canada", departureTime="June 13, 2023", seats="4, price="$125,
"origin="toronto", destination="Jerusalem", duration="12h7m", flight="ACA819", airline="Air Canada", departureTime="July 10, 2023", seats="7, price="$125,
"origin="toronto", destination="Hanoi", duration="16h26m", flight="ACA841", airline="Air Canada", departureTime="January 21, 2023", seats="3, price="$125,
"origin="toronto", destination="Johannesburg", duration="17h4m", flight="ACA333", airline="Air Canada", departureTime="July 30, 2023", seats="4, price="$125,
"origin="toronto", destination="Sydney", duration="19h51m", flight="ACA589", airline="Air Canada", departureTime="May 16, 2023", seats="1, price="$125,
"origin="toronto", destination="Munich", duration="8h46m", flight="ACA886", airline="Air Canada", departureTime="September 17, 2023", seats="6, price="$125,
"origin="toronto", destination="Jakarta", duration="20h9m", flight="ACA478", airline="Air Canada", departureTime="May 29, 2023", seats="6, price="$125,
"origin="toronto", destination="Beijing", duration="13h42m", flight="ACA174", airline="Air Canada", departureTime="November 14, 2023", seats="4, price="$125,
"origin="toronto", destination="Saint Petersburg", duration="9h3m", flight="ACA615", airline="Air Canada", departureTime="January 02, 2023", seats="2, price="$125,
"origin="toronto", destination="Brussels", duration="8h1 minute", flight="ACA141", airline="Air Canada", departureTime="November 16, 2023", seats="5, price="$125,
"origin="toronto", destination="Budapest", duration="9h23m", flight="ACA774", airline="Air Canada", departureTime="September 08, 2023", seats="9, price="$125,
"origin="toronto", destination="Lisbon", duration="7h38m", flight="ACA678", airline="Air Canada", departureTime="September 09, 2023", seats="7, price="$125,
"origin="toronto", destination="Dammam", duration="13h49m", flight="ACA337", airline="Air Canada", departureTime="May 13, 2023", seats="4, price="$125,
"origin="toronto", destination="Heraklion", duration="10h57m", flight="ACA370", airline="Air Canada", departureTime="April 10, 2023", seats="4, price="$125,
"origin="toronto", destination="Kyoto", duration="13h40m", flight="ACA347", airline="Air Canada", departureTime="April 08, 2023", seats="7, price="$125,
"origin="toronto", destination="Zhuhai", duration="16h8m", flight="ACA424", airline="Air Canada", departureTime="January 18, 2023", seats="5, price="$125,
"origin="toronto", destination="Vancouver", duration="4h41m", flight="ACA436", airline="Air Canada", departureTime="July 07, 2023", seats="7, price="$125,
"origin="toronto", destination="Chiang Mai", duration="16h46m", flight="ACA487", airline="Air Canada", departureTime="July 13, 2023", seats="8, price="$125,
"origin="toronto", destination="Copenhagen", duration="8h17m", flight="ACA274", airline="Air Canada", departureTime="August 09, 2023", seats="4, price="$125,
"origin="toronto", destination="San Francisco", duration="5h2m", flight="ACA286", airline="Air Canada", departureTime="October 05, 2023", seats="4, price="$125,
"origin="toronto", destination="Melbourne", duration="20h43m", flight="ACA435", airline="Air Canada", departureTime="March 18, 2023", seats="7, price="$125,
"origin="toronto", destination="Warsaw", duration="9h7m", flight="ACA513", airline="Air Canada", departureTime="March 21, 2023", seats="8, price="$125,
"origin="toronto", destination="Marrakesh", duration="8h16m", flight="ACA431", airline="Air Canada", departureTime="June 30, 2023", seats="6, price="$125,
"origin="toronto", destination="Kolkata", duration="16h7m", flight="ACA370", airline="Air Canada", departureTime="July 08, 2023", seats="1, price="$125,
"origin="toronto", destination="Auckland", duration="17h45m", flight="ACA440", airline="Air Canada", departureTime="December 26, 2023", seats="1, price="$125,
"origin="toronto", destination="TelAviv", duration="12h3m", flight="ACA990", airline="Air Canada", departureTime="December 17, 2023", seats="9, price="$125,
"origin="toronto", destination="Guilin", duration="15h48m", flight="ACA180", airline="Air Canada", departureTime="July 02, 2023", seats="9, price="$125,
"origin="toronto", destination="Honolulu", duration="9h49m", flight="ACA356", airline="Air Canada", departureTime="October 07, 2023", seats="3, price="$125,
"origin="toronto", destination="Hurghada", duration="12h28m", flight="ACA264", airline="Air Canada", departureTime="July 17, 2023", seats="7, price="$125,
"origin="toronto", destination="Krakow", duration="9h14m", flight="ACA497", airline="Air Canada", departureTime="November 18, 2023", seats="9, price="$125,
"origin="toronto", destination="Mugla", duration="11h2m", flight="ACA719", airline="Air Canada", departureTime="November 18, 2023", seats="7, price="$125,
"origin="toronto", destination="Buenos Aires", duration="11h35m", flight="ACA662", airline="Air Canada", departureTime="November 25, 2023", seats="8, price="$125,
"origin="toronto", destination="Frankfurt", duration="8h24m", flight="ACA931", airline="Air Canada", departureTime="October 10, 2023", seats="7, price="$125,
"origin="toronto", destination="Stockholm", duration="8h23m", flight="ACA653", airline="Air Canada", departureTime="December 23, 2023", seats="6, price="$125,
"origin="toronto", destination="Lima", duration="8h10m", flight="ACA834", airline="Air Canada", departureTime="March 01, 2023", seats="6, price="$125,
"origin="toronto", destination="Da Nang", duration="17h5m", flight="ACA602", airline="Air Canada", departureTime="February 14, 2023", seats="4, price="$125,
"origin="toronto", destination="Batam", duration="19h11m", flight="ACA466", airline="Air Canada", departureTime="January 14, 2023", seats="4, price="$125,
"origin="toronto", destination="Nice", duration="8h45m", flight="ACA244", airline="Air Canada", departureTime="January 25, 2023", seats="6, price="$125,
"origin="toronto", destination="Fukuoka", duration="14h6m", flight="ACA227", airline="Air Canada", departureTime="November 07, 2023", seats="4, price="$125,
"origin="toronto", destination="AbuDhabi", duration="14h19m", flight="ACA184", airline="Air Canada", departureTime="March 03, 2023", seats="8, price="$125,
"origin="toronto", destination="Jeju", duration="14h15m", flight="ACA536", airline="Air Canada", departureTime="August 14, 2023", seats="6, price="$125,
"origin="toronto", destination="Porto", duration="7h31m", flight="ACA125", airline="Air Canada", departureTime="April 14, 2023", seats="9, price="$125,
"origin="toronto", destination="Rhodes", duration="11h6m", flight="ACA272", airline="Air Canada", departureTime="May 20, 2023", seats="3, price="$125,
"origin="toronto", destination="Krabi", duration="18h14m", flight="ACA507", airline="Air Canada", departureTime="March 04, 2023", seats="4, price="$125,
"origin="toronto", destination="Bangalore", duration="17h3m", flight="ACA962", airline="Air Canada", departureTime="May 24, 2023", seats="6, price="$125,
"origin="toronto", destination="Dammam", duration="13h49m", flight="WJA530", airline="West Jet", departureTime="February 12, 2023", seats="2, price="$125,
"origin="toronto", destination="Jerusalem", duration="12h7m", flight="WJA321", airline="West Jet", departureTime="July 14, 2023", seats="3, price="$125,
"origin="toronto", destination="Chiang Mai", duration="16h46m", flight="WJA957", airline="West Jet", departureTime="January 31, 2023", seats="5, price="$125,
"origin="toronto", destination="TelAviv", duration="12h3m", flight="WJA902", airline="West Jet", departureTime="September 15, 2023", seats="4, price="$125,
"origin="toronto", destination="Paris", duration="7h59m", flight="WJA615", airline="West Jet", departureTime="February 03, 2023", seats="5, price="$125,
"origin="toronto", destination="Nice", duration="8h45m", flight="WJA563", airline="West Jet", departureTime="September 21, 2023", seats="9, price="$125,
"origin="toronto", destination="Shenzhen", duration="16h6m", flight="WJA561", airline="West Jet", departureTime="November 10, 2023", seats="4, price="$125,
"origin="toronto", destination="Auckland", duration="17h45m", flight="WJA821", airline="West Jet", departureTime="September 10, 2023", seats="1, price="$125,
"origin="toronto", destination="Marrakesh", duration="8h16m", flight="WJA437", airline="West Jet", departureTime="October 16, 2023", seats="6, price="$125,
"origin="toronto", destination="Honolulu", duration="9h49m", flight="WJA186", airline="West Jet", departureTime="November 26, 2023", seats="4, price="$125,
"origin="toronto", destination="Mugla", duration="11h2m", flight="WJA817", airline="West Jet", departureTime="September 15, 2023", seats="3, price="$125,
"origin="toronto", destination="New York City", duration="1h17m", flight="WJA220", airline="West Jet", departureTime="July 03, 2023", seats="5, price="$125,
"origin="toronto", destination="Johor Bahru", duration="19h8m", flight="WJA543", airline="West Jet", departureTime="February 24, 2023", seats="8, price="$125,
"origin="toronto", destination="Zhuhai", duration="16h8m", flight="WJA644", airline="West Jet", departureTime="December 15, 2023", seats="1, price="$125,
"origin="toronto", destination="Pattaya", duration="17h34m", flight="WJA649", airline="West Jet", departureTime="March 26, 2023", seats="4, price="$125,
"origin="toronto", destination="Osaka", duration="13h43m", flight="WJA407", airline="West Jet", departureTime="July 25, 2023", seats="9, price="$125,
"origin="toronto", destination="Vienna", duration="9h7m", flight="WJA238", airline="West Jet", departureTime="October 23, 2023", seats="4, price="$125,
"origin="toronto", destination="Las Vegas", duration="4h24m", flight="WJA480", airline="West Jet", departureTime="July 11, 2023", seats="5, price="$125,
"origin="toronto", destination="Medina", duration="13h13m", flight="WJA331", airline="West Jet", departureTime="April 25, 2023", seats="2, price="$125,
"origin="toronto", destination="Jakarta", duration="20h9m", flight="WJA917", airline="West Jet", departureTime="May 10, 2023", seats="9, price="$125,
"origin="toronto", destination="Frankfurt", duration="8h24m", flight="WJA537", airline="West Jet", departureTime="March 19, 2023", seats="3, price="$125,
"origin="toronto", destination="Cairo", duration="11h58m", flight="WJA685", airline="West Jet", departureTime="August 02, 2023", seats="3, price="$125,
"origin="toronto", destination="Shanghai", duration="14h43m", flight="WJA288", airline="West Jet", departureTime="July 08, 2023", seats="6, price="$125,
"origin="toronto", destination="Dublin", duration="7h3m", flight="WJA432", airline="West Jet", departureTime="September 15, 2023", seats="3, price="$125,
"origin="toronto", destination="Hurghada", duration="12h28m", flight="WJA553", airline="West Jet", departureTime="February 19, 2023", seats="3, price="$125,
"origin="toronto", destination="Rhodes", duration="11h6m", flight="WJA375", airline="West Jet", departureTime="June 15, 2023", seats="8, price="$125,
"origin="toronto", destination="Los Angeles", duration="4h51m", flight="WJA446", airline="West Jet", departureTime="October 30, 2023", seats="9, price="$125,
"origin="toronto", destination="Antalya", duration="11h14m", flight="WJA430", airline="West Jet", departureTime="April 27, 2023", seats="9, price="$125,
"origin="toronto", destination="Da Nang", duration="17h5m", flight="WJA151", airline="West Jet", departureTime="August 21, 2023", seats="9, price="$125,
"origin="toronto", destination="Moscow", duration="9h50m", flight="WJA194", airline="West Jet", departureTime="April 01, 2023", seats="4, price="$125,
"origin="toronto", destination="Singapore", duration="19h9m", flight="WJA845", airline="West Jet", departureTime="June 30, 2023", seats="8, price="$125,
"origin="toronto", destination="Guilin", duration="15h48m", flight="WJA626", airline="West Jet", departureTime="April 12, 2023", seats="6, price="$125,
"origin="toronto", destination="Vancouver", duration="4h41m", flight="WJA588", airline="West Jet", departureTime="May 02, 2023", seats="3, price="$125,
"origin="toronto", destination="Istanbul", duration="10h42m", flight="WJA109", airline="West Jet", departureTime="July 13, 2023", seats="7, price="$125,
"origin="toronto", destination="Bengalaru", duration="15h33m", flight="WJA766", airline="West Jet", departureTime="February 28, 2023", seats="2, price="$125,
"origin="toronto", destination="Krabi", duration="18h14m", flight="WJA150", airline="West Jet", departureTime="July 16, 2023", seats="3, price="$125,
"origin="toronto", destination="Rome", duration="9h19m", flight="WJA707", airline="West Jet", departureTime="July 27, 2023", seats="8, price="$125,
"origin="toronto", destination="Bangalore", duration="17h3m", flight="WJA424", airline="West Jet", departureTime="May 22, 2023", seats="1, price="$125,
"origin="toronto", destination="Phuket", duration="18h16m", flight="WJA634", airline="West Jet", departureTime="October 21, 2023", seats="7, price="$125,
"origin="toronto", destination="Krakow", duration="9h14m", flight="WJA179", airline="West Jet", departureTime="September 17, 2023", seats="5, price="$125,
"origin="toronto", destination="Brussels", duration="8h1 minute", flight="WJA372", airline="West Jet", departureTime="June 04, 2023", seats="8, price="$125,
"origin="toronto", destination="AbuDhabi", duration="14h19m", flight="WJA292", airline="West Jet", departureTime="December 16, 2023", seats="2, price="$125,
"origin="toronto", destination="Macau", duration="16h9m", flight="WJA269", airline="West Jet", departureTime="December 26, 2023", seats="7, price="$125,
"origin="toronto", destination="Heraklion", duration="10h57m", flight="WJA139", airline="West Jet", departureTime="July 02, 2023", seats="3, price="$125,
"origin="toronto", destination="Berlin", duration="8h34m", flight="WJA590", airline="West Jet", departureTime="August 21, 2023", seats="9, price="$125,
"origin="toronto", destination="Hong Kong", duration="16h7m", flight="WJA129", airline="West Jet", departureTime="January 28, 2023", seats="3, price="$125,
"origin="toronto", destination="Amsterdam", duration="7h57m", flight="WJA812", airline="West Jet", departureTime="March 16, 2023", seats="5, price="$125,
"origin="toronto", destination="Orlando", duration="2h36m", flight="WJA145", airline="West Jet", departureTime="January 22, 2023", seats="5, price="$125,
"origin="toronto", destination="Miami", duration="2h58m", flight="WJA557", airline="West Jet", departureTime="May 22, 2023", seats="4, price="$125,
"origin="toronto", destination="Prague", duration="8h50m", flight="WJA937", airline="West Jet", departureTime="April 01, 2023", seats="5, price="$125,
"origin="toronto", destination="Jaipur", duration="15h9m", flight="WJA438", airline="West Jet", departureTime="December 30, 2023", seats="1, price="$125,
"origin="toronto", destination="Fukuoka", duration="14h6m", flight="WJA718", airline="West Jet", departureTime="July 19, 2023", seats="8, price="$125,
"origin="toronto", destination="Guangzhou", duration="16h2m", flight="WJA409", airline="West Jet", departureTime="June 05, 2023", seats="9, price="$125,
"origin="toronto", destination="Riyadh", duration="13h44m", flight="WJA433", airline="West Jet", departureTime="January 19, 2023", seats="1, price="$125,
"origin="toronto", destination="Kolkata", duration="16h7m", flight="WJA977", airline="West Jet", departureTime="April 29, 2023", seats="9, price="$125,
"origin="toronto", destination="San Francisco", duration="5h2m", flight="WJA251", airline="West Jet", departureTime="December 11, 2023", seats="9, price="$125,
"origin="toronto", destination="Delhi", duration="14h59m", flight="WJA932", airline="West Jet", departureTime="May 11, 2023", seats="5, price="$125,
"origin="toronto", destination="Seoul", duration="13h42m", flight="WJA436", airline="West Jet", departureTime="May 17, 2023", seats="6, price="$125,
"origin="toronto", destination="Lima", duration="8h10m", flight="WJA101", airline="West Jet", departureTime="August 10, 2023", seats="4, price="$125,
"origin="toronto", destination="Milan", duration="8h46m", flight="WJA225", airline="West Jet", departureTime="May 26, 2023", seats="2, price="$125,
"origin="toronto", destination="Saint Petersburg", duration="9h3m", flight="WJA629", airline="West Jet", departureTime="December 14, 2023", seats="6, price="$125,
"origin="toronto", destination="Madrid", duration="8h1 minute", flight="WJA981", airline="West Jet", departureTime="August 09, 2023", seats="9, price="$125,
"origin="toronto", destination="Johannesburg", duration="17h4m", flight="WJA682", airline="West Jet", departureTime="September 18, 2023", seats="9, price="$125,
"origin="toronto", destination="London", duration="7h37m", flight="WJA931", airline="West Jet", departureTime="April 12, 2023", seats="8, price="$125,
"origin="toronto", destination="Stockholm", duration="8h23m", flight="WJA843", airline="West Jet", departureTime="September 01, 2023", seats="3, price="$125,
"origin="toronto", destination="Melbourne", duration="20h43m", flight="WJA482", airline="West Jet", departureTime="June 20, 2023", seats="7, price="$125,
"origin="toronto", destination="Beijing", duration="13h42m", flight="WJA395", airline="West Jet", departureTime="June 11, 2023", seats="5, price="$125,
"origin="toronto", destination="Florence", duration="9h4m", flight="WJA950", airline="West Jet", departureTime="July 24, 2023", seats="5, price="$125,
"origin="toronto", destination="Chennai", duration="17h9m", flight="WJA625", airline="West Jet", departureTime="August 15, 2023", seats="8, price="$125,
"origin="toronto", destination="Hanoi", duration="16h26m", flight="WJA556", airline="West Jet", departureTime="May 05, 2023", seats="2, price="$125,
"origin="toronto", destination="Warsaw", duration="9h7m", flight="WJA729", airline="West Jet", departureTime="February 14, 2023", seats="7, price="$125,
"origin="toronto", destination="Dubai", duration="14h17m", flight="WJA153", airline="West Jet", departureTime="October 31, 2023", seats="7, price="$125,
"origin="toronto", destination="Batam", duration="19h11m", flight="WJA659", airline="West Jet", departureTime="December 03, 2023", seats="3, price="$125,
"origin="toronto", destination="Mumbai", duration="16h3m", flight="WJA803", airline="West Jet", departureTime="February 26, 2023", seats="1, price="$125,
"origin="toronto", destination="Kyoto", duration="13h40m", flight="WJA162", airline="West Jet", departureTime="August 04, 2023", seats="5, price="$125,
"origin="toronto", destination="Jeju", duration="14h15m", flight="WJA370", airline="West Jet", departureTime="May 13, 2023", seats="9, price="$125,
"origin="toronto", destination="Cancun", duration="3h43m", flight="WJA908", airline="West Jet", departureTime="February 16, 2023", seats="3, price="$125,
"origin="toronto", destination="Barcelona", duration="8h29m", flight="WJA246", airline="West Jet", departureTime="August 29, 2023", seats="4, price="$125,
"origin="toronto", destination="Porto", duration="7h31m", flight="WJA796", airline="West Jet", departureTime="February 20, 2023", seats="2, price="$125,
"origin="toronto", destination="Agra", duration="15h12m", flight="WJA497", airline="West Jet", departureTime="September 16, 2023", seats="3, price="$125,
"origin="toronto", destination="Venice", duration="9h2m", flight="WJA342", airline="West Jet", departureTime="February 19, 2023", seats="7, price="$125,
"origin="toronto", destination="Copenhagen", duration="8h17m", flight="WJA890", airline="West Jet", departureTime="October 28, 2023", seats="8, price="$125,
"origin="toronto", destination="Lisbon", duration="7h38m", flight="WJA258", airline="West Jet", departureTime="February 23, 2023", seats="1, price="$125,
"origin="toronto", destination="Munich", duration="8h46m", flight="WJA485", airline="West Jet", departureTime="April 23, 2023", seats="7, price="$125,
"origin="toronto", destination="Kuala Lumpur", duration="18h55m", flight="WJA500", airline="West Jet", departureTime="October 31, 2023", seats="8, price="$125,
"origin="toronto", destination="Mecca", duration="13h34m", flight="WJA466", airline="West Jet", departureTime="July 22, 2023", seats="1, price="$125,
"origin="toronto", destination="Buenos Aires", duration="11h35m", flight="WJA317", airline="West Jet", departureTime="December 15, 2023", seats="3, price="$125,
"origin="toronto", destination="Budapest", duration="9h23m", flight="WJA498", airline="West Jet", departureTime="March 14, 2023", seats="0, price="$125,
"origin="toronto", destination="Bangkok", duration="17h28m", flight="WJA980", airline="West Jet", departureTime="June 08, 2023", seats="9, price="$125,
"origin="toronto", destination="Sydney", duration="19h51m", flight="WJA809", airline="West Jet", departureTime="July 28, 2023", seats="1, price="$125,
"origin="toronto", destination="Tokyo", duration="13h23m", flight="WJA248", airline="West Jet", departureTime="January 24, 2023", seats="8, price="$125,
"origin="toronto", destination="TelAviv", duration="12h3m", flight="AAL807", airline="American Airlines", departureTime="March 18, 2023", seats="5, price="$125,
"origin="toronto", destination="Johannesburg", duration="17h4m", flight="AAL160", airline="American Airlines", departureTime="February 22, 2023", seats="4, price="$125,
"origin="toronto", destination="Hong Kong", duration="16h7m", flight="AAL692", airline="American Airlines", departureTime="June 13, 2023", seats="9, price="$125,
"origin="toronto", destination="Vancouver", duration="4h41m", flight="AAL796", airline="American Airlines", departureTime="June 29, 2023", seats="9, price="$125,
"origin="toronto", destination="Dammam", duration="13h49m", flight="AAL975", airline="American Airlines", departureTime="September 20, 2023", seats="1, price="$125,
"origin="toronto", destination="Madrid", duration="8h1 minute", flight="AAL982", airline="American Airlines", departureTime="September 01, 2023", seats="8, price="$125,
"origin="toronto", destination="Venice", duration="9h2m", flight="AAL168", airline="American Airlines", departureTime="April 16, 2023", seats="7, price="$125,
"origin="toronto", destination="Sydney", duration="19h51m", flight="AAL800", airline="American Airlines", departureTime="September 16, 2023", seats="7, price="$125,
"origin="toronto", destination="Jaipur", duration="15h9m", flight="AAL655", airline="American Airlines", departureTime="June 02, 2023", seats="9, price="$125,
"origin="toronto", destination="Medina", duration="13h13m", flight="AAL225", airline="American Airlines", departureTime="April 06, 2023", seats="8, price="$125,
"origin="toronto", destination="Lisbon", duration="7h38m", flight="AAL147", airline="American Airlines", departureTime="June 09, 2023", seats="1, price="$125,
"origin="toronto", destination="Krakow", duration="9h14m", flight="AAL113", airline="American Airlines", departureTime="May 26, 2023", seats="9, price="$125,
"origin="toronto", destination="Chiang Mai", duration="16h46m", flight="AAL844", airline="American Airlines", departureTime="April 22, 2023", seats="8, price="$125,
"origin="toronto", destination="Delhi", duration="14h59m", flight="AAL984", airline="American Airlines", departureTime="January 13, 2023", seats="1, price="$125,
"origin="toronto", destination="Kyoto", duration="13h40m", flight="AAL988", airline="American Airlines", departureTime="November 02, 2023", seats="4, price="$125,
"origin="toronto", destination="Phuket", duration="18h16m", flight="AAL837", airline="American Airlines", departureTime="October 17, 2023", seats="6, price="$125,
"origin="toronto", destination="Jakarta", duration="20h9m", flight="AAL426", airline="American Airlines", departureTime="May 21, 2023", seats="4, price="$125,
"origin="toronto", destination="Tokyo", duration="13h23m", flight="AAL743", airline="American Airlines", departureTime="October 14, 2023", seats="4, price="$125,
"origin="toronto", destination="Guilin", duration="15h48m", flight="AAL416", airline="American Airlines", departureTime="December 15, 2023", seats="5, price="$125,
"origin="toronto", destination="Fukuoka", duration="14h6m", flight="AAL131", airline="American Airlines", departureTime="November 23, 2023", seats="6, price="$125,
"origin="toronto", destination="Heraklion", duration="10h57m", flight="AAL211", airline="American Airlines", departureTime="June 15, 2023", seats="7, price="$125,
"origin="toronto", destination="Rome", duration="9h19m", flight="AAL840", airline="American Airlines", departureTime="November 19, 2023", seats="5, price="$125,
"origin="toronto", destination="San Francisco", duration="5h2m", flight="AAL450", airline="American Airlines", departureTime="August 12, 2023", seats="9, price="$125,
"origin="toronto", destination="Shenzhen", duration="16h6m", flight="AAL497", airline="American Airlines", departureTime="February 25, 2023", seats="9, price="$125,
"origin="toronto", destination="Amsterdam", duration="7h57m", flight="AAL722", airline="American Airlines", departureTime="December 25, 2023", seats="3, price="$125,
"origin="toronto", destination="Melbourne", duration="20h43m", flight="AAL244", airline="American Airlines", departureTime="September 26, 2023", seats="3, price="$125,
"origin="toronto", destination="Las Vegas", duration="4h24m", flight="AAL433", airline="American Airlines", departureTime="March 30, 2023", seats="1, price="$125,
"origin="toronto", destination="Mumbai", duration="16h3m", flight="AAL947", airline="American Airlines", departureTime="October 17, 2023", seats="5, price="$125,
